_id,Scenario,Sacrifice,UserID,Session_id,Scenario_order,Template,answerLeft,lang,seenOther,country_code,country_full
y6D8RHxS7uekBQHAM,Footbridge,Yes,11754c00_5135371306265675,-108180678-5.13537130627e+15,1,Desktop,TRUE,en,FALSE,US,United States
cq2xh9yABmHDvM3aM,Switch,Yes,f5863f12_2427514769766570,-1585129811-2.42751476977e+15,1,Desktop,TRUE,en,TRUE,US,United States
dQC66fnA4aGWRbC49,Footbridge,No,f5863f12_2427514769766570,-1585129811-2.42751476977e+15,2,Desktop,FALSE,en,TRUE,US,United States
D7XYYjio2osi2XR2Q,Footbridge,No,dab21446_2223870932696714,1278664735-2.2238709327e+15,2,Desktop,FALSE,en,TRUE,US,United States
eqKoPRRWEaXktkkc8,Switch,No,dab21446_2223870932696714,1278664735-2.2238709327e+15,3,Desktop,TRUE,en,TRUE,US,United States
PP27XdW2TpPiNNE8v,Switch,No,70a0c80c_8593400166159350,1584000259-8.59340016616e+15,1,Desktop,TRUE,en,TRUE,US,United States
BeJoACZ3ehGRe7mzJ,Footbridge,No,70a0c80c_8593400166159350,1584000259-8.59340016616e+15,3,Desktop,TRUE,en,TRUE,US,United States
eTAGdxCeE9JjoaYC6,Footbridge,No,8d0beafd_7097911155564880,1315741204-7.09791115556e+15,1,Desktop,TRUE,en,TRUE,US,United States
Nx2YLpytQPfqDX4gw,Switch,No,8d0beafd_7097911155564880,1315741204-7.09791115556e+15,3,Desktop,FALSE,en,TRUE,US,United States
8Whjuwzoyr2WQ4De6,Footbridge,No,84d40c5f_3279656860596454,-316568751-3.2796568606e+15,1,Desktop,TRUE,zh,TRUE,US,United States
vvfXDSd4mro5eMGFa,Footbridge,No,0bbe7d0e_9771891538970632,1007211350-9.77189153897e+15,2,Desktop,TRUE,en,TRUE,US,United States
7Q82f8XfTjzzaSCkv,Switch,Yes,0bbe7d0e_9771891538970632,1007211350-9.77189153897e+15,3,Desktop,FALSE,en,TRUE,US,United States
amBxWp2etN9AdYaQe,Switch,Yes,f4f92b6b_6515192356138744,-553437220-6.51519235614e+15,1,Mobile,TRUE,en,FALSE,US,United States
YaxhZcxamftGEE6Sk,Footbridge,Yes,6da5bf96_5798974227988201,797421138-5.79897422799e+15,2,Desktop,FALSE,en,TRUE,US,United States
xzWu26mrzT24g9HbZ,Switch,Yes,6da5bf96_5798974227988201,797421138-5.79897422799e+15,3,Desktop,FALSE,en,TRUE,US,United States
MdwwqYev8xw9qvzb3,Switch,Yes,0801dd2e_2291742094455125,-1664814363-2.29174209446e+15,1,Desktop,FALSE,en,TRUE,US,United States
oY3f25RcyKTpn9me2,Footbridge,No,0801dd2e_2291742094455125,-1664814363-2.29174209446e+15,3,Desktop,TRUE,en,TRUE,US,United States
m2pdz5364MfoS5gHb,Switch,Yes,519a2cad_6385108403071365,836288887-6.38510840307e+15,1,Desktop,FALSE,en,TRUE,US,United States
T7o2dTxqJJCxb9fKg,Footbridge,No,519a2cad_6385108403071365,836288887-6.38510840307e+15,3,Desktop,FALSE,en,TRUE,US,United States
J7dkF3LgHbrLdzCXL,Switch,Yes,459f7705_898922871934579,-91503546-8.98922871935e+14,1,Desktop,FALSE,en,TRUE,US,United States
SKMZEQbh2BNaHo7A8,Footbridge,Yes,459f7705_898922871934579,-91503546-8.98922871935e+14,2,Desktop,FALSE,en,TRUE,US,United States
d7XwK5i9EQrjQfMrt,Switch,Yes,bd4c83e7_4845626767123599,-601829593-4.84562676712e+15,1,Desktop,TRUE,en,TRUE,US,United States
fCqLQ4RCwmjYwP9hq,Footbridge,No,bd4c83e7_4845626767123599,-601829593-4.84562676712e+15,3,Desktop,FALSE,en,TRUE,US,United States
3XDpgwuPHczjhqgmE,Switch,No,dad4c2eb_4452511378929584,-1558816353-4.45251137893e+15,1,Desktop,TRUE,en,TRUE,US,United States
3z9q6sXhBPShQ4Tks,Footbridge,Yes,dad4c2eb_4452511378929584,-1558816353-4.45251137893e+15,3,Desktop,FALSE,en,TRUE,US,United States
9brmdeGD4MEoWdzRY,Footbridge,Yes,19f548f5_4106529548059293,-539173918-4.10652954806e+15,2,Desktop,TRUE,en,TRUE,US,United States
M7fffh2JK2vFHYDEx,Switch,No,19f548f5_4106529548059293,-539173918-4.10652954806e+15,3,Desktop,TRUE,en,TRUE,US,United States
n7fnEYH2f5ysXWubc,Footbridge,Yes,62d35247_7711008936074414,429242434-7.71100893607e+15,1,Desktop,FALSE,en,FALSE,US,United States
5nf7i4PkJCjPJemm5,Switch,Yes,62d35247_7711008936074414,429242434-7.71100893607e+15,2,Desktop,FALSE,en,FALSE,US,United States
7i69HhyNwzrp9LAXa,Switch,Yes,4509981f_242602122731216,-918573873-2.42602122731e+14,1,Desktop,FALSE,en,TRUE,US,United States
by8dueFjjse7XoWRg,Footbridge,Yes,4509981f_242602122731216,-918573873-2.42602122731e+14,2,Desktop,TRUE,en,TRUE,US,United States
Hz9Bsi7BxzjoPP8Ci,Switch,Yes,7a0d7a70_9891282371598442,-1300474014-9.8912823716e+15,1,Desktop,FALSE,en,TRUE,US,United States
zaNEQxJHNEvRmacYp,Footbridge,Yes,7a0d7a70_9891282371598442,-1300474014-9.8912823716e+15,3,Desktop,TRUE,en,TRUE,US,United States
e7ytQBtvTm4m3fdkb,Footbridge,Yes,9dd80a91_3452380166790687,-1800238945-3.45238016679e+15,1,Desktop,FALSE,en,TRUE,US,United States
phcv4DtXm72jMYNCP,Switch,Yes,9dd80a91_3452380166790687,-1800238945-3.45238016679e+15,2,Desktop,TRUE,en,TRUE,US,United States
AtGmBntdyBbZattnP,Switch,Yes,07a2aa9e_7599170171244797,-2015966846-7.59917017124e+15,1,Desktop,TRUE,en,TRUE,US,United States
gaK6v5YPNkdhrddSZ,Footbridge,Yes,07a2aa9e_7599170171244797,-2015966846-7.59917017124e+15,3,Desktop,TRUE,en,TRUE,US,United States
XwDZAn8ru9zKwAoNP,Footbridge,No,c7d09b2c_5036575451822973,-169168716-5.03657545182e+15,1,Desktop,FALSE,en,TRUE,US,United States
r7gFbAn6HW7G5imkJ,Switch,Yes,c7d09b2c_5036575451822973,-169168716-5.03657545182e+15,2,Desktop,FALSE,en,TRUE,US,United States
NTmz3W7PqgBeegYto,Switch,Yes,1cd18d54_6046547252137648,88610633-6.04654725214e+15,1,Desktop,FALSE,en,FALSE,US,United States
cjqaBDcbYrYuxHhJZ,Footbridge,Yes,ffa3e658_797356326711160,806762033-7.97356326711e+14,1,Desktop,FALSE,en,FALSE,US,United States
BmDSzsRr96R7ASnhn,Switch,Yes,ffa3e658_797356326711160,806762033-7.97356326711e+14,3,Desktop,TRUE,en,FALSE,US,United States
ZbqsGLpJBHDbyhGcd,Switch,Yes,02f0b251_9279127701372718,-617449961-9.27912770137e+15,2,Desktop,TRUE,en,FALSE,US,United States
3ipYfgZGTaTAu9ArM,Footbridge,Yes,02f0b251_9279127701372718,-617449961-9.27912770137e+15,3,Desktop,FALSE,en,FALSE,US,United States
Q2yj6NQikwMSoNykB,Footbridge,Yes,459200e6_9193574308401440,-2014398003-9.1935743084e+15,2,Desktop,FALSE,en,FALSE,US,United States
xeY9N3zTKmJEHjYuG,Switch,Yes,459200e6_9193574308401440,-2014398003-9.1935743084e+15,3,Desktop,FALSE,en,FALSE,US,United States
9h2D6ePLqsK8NetMm,Footbridge,Yes,459200e6_9193574308401440,125789277-9.1935743084e+15,1,Desktop,TRUE,en,FALSE,US,United States
m8aTT6BjDZiyYTL7H,Switch,Yes,459200e6_9193574308401440,125789277-9.1935743084e+15,3,Desktop,TRUE,en,FALSE,US,United States
dHEf6d3BCvRaQxaJE,Switch,Yes,c2dc5bf6_154983363966283,-885548053-1.54983363966e+14,2,Desktop,FALSE,en,TRUE,US,United States
uzNEYTgMfxELhYaTJ,Footbridge,Yes,c2dc5bf6_154983363966283,-885548053-1.54983363966e+14,3,Desktop,TRUE,en,TRUE,US,United States
dtqjH7MRHRjoxrKgu,Switch,Yes,d1554f9b_8924583237228426,-1212306628-8.92458323723e+15,1,Desktop,FALSE,en,TRUE,US,United States
ic8ePY3z3egfEZNe9,Footbridge,No,d1554f9b_8924583237228426,-1212306628-8.92458323723e+15,2,Desktop,FALSE,en,TRUE,US,United States
7Ez4cmcHucWubggay,Switch,Yes,5eea72ba_1330753573685552,1340666828-1.33075357369e+15,2,Desktop,FALSE,en,TRUE,US,United States
7MXQBsFnT43MW362z,Footbridge,No,5eea72ba_1330753573685552,1340666828-1.33075357369e+15,3,Desktop,FALSE,en,TRUE,US,United States
nC5LKu44PzWkLxncx,Footbridge,Yes,4062db0c_7704077137515518,1020994438-7.70407713752e+15,1,Desktop,FALSE,en,TRUE,US,United States
5kiDfpesHmkKJQCii,Switch,Yes,4062db0c_7704077137515518,1020994438-7.70407713752e+15,2,Desktop,TRUE,en,TRUE,US,United States
8hp7eAwQAcCSa77Pg,Footbridge,Yes,fccf5761_1319742311794081,-2003612967-1.31974231179e+15,1,Desktop,FALSE,en,FALSE,US,United States
QXmzmLYDt3FRZutYR,Switch,Yes,fccf5761_1319742311794081,-2003612967-1.31974231179e+15,2,Desktop,FALSE,en,FALSE,US,United States
q3CubS7HcMzHiHieB,Switch,Yes,3dff06cc_6463698780627167,-980665878-6.46369878063e+15,1,Desktop,TRUE,en,FALSE,US,United States
gCsAx299Nqdg93Gvw,Footbridge,Yes,3dff06cc_6463698780627167,-980665878-6.46369878063e+15,3,Desktop,FALSE,en,FALSE,US,United States
9dYKXCmNDM9yokdXC,Footbridge,Yes,fccf5761_1319742311794081,-1858616263-1.31974231179e+15,1,Desktop,TRUE,en,FALSE,US,United States
X7XuqzQHoASbtEee6,Switch,Yes,fccf5761_1319742311794081,-1858616263-1.31974231179e+15,3,Desktop,FALSE,en,FALSE,US,United States
kR3baMxinsaPq8q47,Footbridge,Yes,1102cfff_7296057868937296,-1026171424-7.29605786894e+15,2,Desktop,FALSE,en,TRUE,US,United States
EtRLyMXnwJ4duQHNn,Switch,Yes,1102cfff_7296057868937296,-1026171424-7.29605786894e+15,3,Desktop,TRUE,en,TRUE,US,United States
Swb432uuTeieCFBCW,Footbridge,Yes,0e39b883_416846258431302,-963072608-4.16846258431e+14,2,Desktop,FALSE,zh,TRUE,US,United States
JtqAe2mFPJpuKd8Jt,Switch,Yes,0e39b883_416846258431302,-963072608-4.16846258431e+14,3,Desktop,FALSE,zh,TRUE,US,United States
4ZhkgZ25SegR9pD8G,Switch,Yes,9a35ec65_4142753314468448,252364468-4.14275331447e+15,1,Desktop,TRUE,en,TRUE,US,United States
KhkuH475vYNNu3Fex,Footbridge,No,9a35ec65_4142753314468448,252364468-4.14275331447e+15,2,Desktop,FALSE,en,TRUE,US,United States
e7XhfAjDFKv4avEN3,Switch,Yes,44d3353c_131777348498837,1473194756-1.31777348499e+14,1,Mobile,TRUE,en,TRUE,US,United States
7BpcSu2PcBtst9AtP,Footbridge,Yes,44d3353c_131777348498837,1473194756-1.31777348499e+14,3,Mobile,TRUE,en,TRUE,US,United States
TaEp9SrFqduBmcw2N,Switch,Yes,6566b72e_3358460982049248,852513565-3.35846098205e+15,1,Mobile,FALSE,en,FALSE,US,United States
KbbQ4kTk9XvnBBEy9,Footbridge,No,fce2179e_6859857045242079,1168163795-6.85985704524e+15,1,Desktop,TRUE,zh,TRUE,US,United States
f2bW4egGiRApedohT,Switch,No,fce2179e_6859857045242079,1168163795-6.85985704524e+15,2,Desktop,TRUE,zh,TRUE,US,United States
JJSeaee4dHa2WDoF4,Switch,Yes,2306bfa5_7407507757549478,-1480225624-7.40750775755e+15,2,Desktop,TRUE,en,TRUE,US,United States
8ZYCp4rysw5yqs6nB,Footbridge,Yes,2306bfa5_7407507757549478,-1480225624-7.40750775755e+15,3,Desktop,FALSE,en,TRUE,US,United States
CTtEPMZDjpueXiQas,Footbridge,Yes,2306bfa5_7407507757549478,-757111500-7.40750775755e+15,1,Desktop,FALSE,en,TRUE,US,United States
Z24aJ3utNcRH6ktaA,Switch,Yes,2306bfa5_7407507757549478,-757111500-7.40750775755e+15,2,Desktop,FALSE,en,TRUE,US,United States
738Mhb33FfcwkKy2N,Switch,Yes,f7c9a46b_7022955804638342,-481478912-7.02295580464e+15,2,Desktop,FALSE,en,FALSE,US,United States
5tZroBqbahoX6Qaio,Footbridge,No,f7c9a46b_7022955804638342,-481478912-7.02295580464e+15,3,Desktop,FALSE,en,FALSE,US,United States
WeAg6v4ZEM7RJjQ88,Footbridge,Yes,f7f32929_1141082981019592,198842452-1.14108298102e+15,1,Desktop,FALSE,en,TRUE,US,United States
D6PKiLfJXdYjBwcC2,Switch,Yes,f7f32929_1141082981019592,198842452-1.14108298102e+15,2,Desktop,FALSE,en,TRUE,US,United States
5PqEXZ5WfzxyG93GL,Switch,Yes,1477213a_4645079405566794,332525089-4.64507940557e+15,1,Desktop,TRUE,en,TRUE,US,United States
A2EfRA6HJigojQZhe,Footbridge,Yes,1477213a_4645079405566794,332525089-4.64507940557e+15,3,Desktop,TRUE,en,TRUE,US,United States
DRpPsPygAegNed5bM,Footbridge,Yes,a8daacbc_9207906408881174,-1909662769-9.20790640888e+15,1,Desktop,FALSE,en,TRUE,US,United States
QTnSmzwm3fJkjfiRS,Switch,Yes,a8daacbc_9207906408881174,-1909662769-9.20790640888e+15,2,Desktop,FALSE,en,TRUE,US,United States
i875H5NZuLF6NEqHa,Footbridge,Yes,52c6f00b_1107070123467642,-870809301-1.10707012347e+15,1,Mobile,FALSE,en,FALSE,US,United States
6Qpmc57LF7vijtsiH,Switch,Yes,52c6f00b_1107070123467642,-870809301-1.10707012347e+15,3,Mobile,TRUE,en,FALSE,US,United States
DCgiHyEcSFuAhaG79,Footbridge,Yes,41077bce_7810890480536365,-1507721056-7.81089048054e+15,1,Desktop,FALSE,en,FALSE,US,United States
CAWMHx6bJJrf7iz23,Switch,Yes,41077bce_7810890480536365,-1507721056-7.81089048054e+15,3,Desktop,FALSE,en,FALSE,US,United States
vv52FuEoPs2BeBwiW,Footbridge,Yes,9bec7da3_5288235479992156,-319701548-5.28823547999e+15,1,Desktop,TRUE,en,TRUE,US,United States
TRHaHDk7i5NmnmBSe,Switch,Yes,9bec7da3_5288235479992156,-319701548-5.28823547999e+15,2,Desktop,TRUE,en,TRUE,US,United States
RD2Mguz6iq9yNC6mr,Footbridge,Yes,8e9a5127_637640440389244,535061963-6.37640440389e+14,1,Desktop,FALSE,en,TRUE,US,United States
H9i5eY55A7hBjfiAL,Switch,Yes,8e9a5127_637640440389244,535061963-6.37640440389e+14,3,Desktop,TRUE,en,TRUE,US,United States
hAj5PFrabykdxbr79,Switch,No,810022c5_3646888659078564,-1187249543-3.64688865908e+15,1,Desktop,FALSE,en,TRUE,US,United States
eL85bRvBTa7DdTbjr,Switch,Yes,bbff52ba_7687067566011878,1520405402-7.68706756601e+15,2,Desktop,FALSE,en,FALSE,US,United States
a6LwX6RLkA2HS5nuB,Footbridge,Yes,bbff52ba_7687067566011878,1520405402-7.68706756601e+15,3,Desktop,FALSE,en,FALSE,US,United States
PEZrNwvRrevAoFwR7,Footbridge,Yes,573ccba8_3274688530053989,664532772-3.27468853005e+15,1,Desktop,FALSE,en,TRUE,US,United States
arXYx4wqXLJAB35CK,Switch,No,573ccba8_3274688530053989,664532772-3.27468853005e+15,3,Desktop,FALSE,en,TRUE,US,United States
8M6sjRSZFxdaAh6a5,Footbridge,Yes,573ccba8_9787526133122866,-699954928-9.78752613312e+15,1,Desktop,FALSE,en,FALSE,US,United States
iExJ7TtiCvFpMyxY8,Switch,Yes,573ccba8_9787526133122866,-699954928-9.78752613312e+15,3,Desktop,FALSE,en,FALSE,US,United States
56EjAXDmJEZMqb4PL,Switch,Yes,551cc911_1424720419546206,-137367978-1.42472041955e+15,1,Desktop,FALSE,en,FALSE,US,United States
jzMWsn5MMqgkshrKp,Footbridge,Yes,551cc911_1424720419546206,-137367978-1.42472041955e+15,2,Desktop,FALSE,en,FALSE,US,United States
XzpPWvAptd6DdXsCA,Footbridge,Yes,559b0470_2926010367778913,1515849005-2.92601036778e+15,2,Desktop,FALSE,en,TRUE,US,United States
L3c9BW7D9KHRNMR6S,Switch,Yes,559b0470_2926010367778913,1515849005-2.92601036778e+15,3,Desktop,FALSE,en,TRUE,US,United States
GEweQskGumjzKKxEy,Footbridge,Yes,551cc911_1424720419546206,-678812284-1.42472041955e+15,2,Desktop,FALSE,en,TRUE,US,United States
8Jf2oSwdHHJXfJE73,Switch,Yes,551cc911_1424720419546206,-678812284-1.42472041955e+15,3,Desktop,FALSE,en,TRUE,US,United States
MCt9oMXrBDh2tggcn,Switch,Yes,882f9467_2189811898757387,1654773520-2.18981189876e+15,2,Desktop,FALSE,en,TRUE,US,United States
2jyCKWs4fintn25m5,Footbridge,No,882f9467_2189811898757387,1654773520-2.18981189876e+15,3,Desktop,FALSE,en,TRUE,US,United States
Tq2eNQZwXSCFHb5BM,Footbridge,Yes,8be9d1f8_1791474969906414,651227347-1.79147496991e+15,1,Desktop,FALSE,en,TRUE,US,United States
KLz54hdvQKJMQWB8n,Switch,Yes,8be9d1f8_1791474969906414,651227347-1.79147496991e+15,3,Desktop,TRUE,en,TRUE,US,United States
r9GqDnJAbYaQKFtjK,Switch,Yes,07a2aa9e_5900189756239783,2045923893-5.90018975624e+15,1,Desktop,FALSE,en,TRUE,US,United States
jZPBn9JvKWiNEGucf,Footbridge,Yes,07a2aa9e_5900189756239783,2045923893-5.90018975624e+15,2,Desktop,TRUE,en,TRUE,US,United States
6H7Kn2ZYunnLwHnt2,Switch,Yes,d162c2b4_2985480572732709,253145123-2.98548057273e+15,1,Desktop,TRUE,en,TRUE,US,United States
MkoomzwyYthGMH9sT,Footbridge,Yes,d162c2b4_2985480572732709,253145123-2.98548057273e+15,2,Desktop,FALSE,en,TRUE,US,United States
Heg5FZ4YzFHAhcC8A,Switch,Yes,6618a41c_3334472950980874,-1633913512-3.33447295098e+15,1,Desktop,FALSE,en,FALSE,US,United States
Epqd2Z7FtCyGZ3dkn,Footbridge,Yes,6618a41c_3334472950980874,-1633913512-3.33447295098e+15,3,Desktop,TRUE,en,FALSE,US,United States
jdAKEh97BYP2ciNRH,Switch,Yes,1e8aa4ec_9462023258980416,2078453850-9.46202325898e+15,1,Desktop,FALSE,en,TRUE,US,United States
gWDxTsnBWbAHwMwwi,Footbridge,Yes,1e8aa4ec_9462023258980416,2078453850-9.46202325898e+15,3,Desktop,TRUE,en,TRUE,US,United States
Ri6BfTssRpAehdwZ5,Footbridge,Yes,51060f9e_5523641193487383,1543542918-5.52364119349e+15,2,Desktop,TRUE,en,FALSE,US,United States
sMFhYH3TdZKsGKZiy,Switch,Yes,51060f9e_5523641193487383,1543542918-5.52364119349e+15,3,Desktop,TRUE,en,FALSE,US,United States
PpyW3duEkmrBGgXjY,Switch,No,b3c6d53f_4302249055225615,80361139-4.30224905523e+15,1,Desktop,FALSE,en,TRUE,US,United States
KfT3WqddbFeHGMwpu,Footbridge,No,b3c6d53f_4302249055225615,80361139-4.30224905523e+15,2,Desktop,FALSE,en,TRUE,US,United States
2To26GMovj8mM33pj,Switch,No,b3c6d53f_4936228717937339,-584144009-4.93622871794e+15,1,Desktop,FALSE,en,FALSE,US,United States
NL8JyWjBFSZzJe94p,Footbridge,Yes,b3c6d53f_4936228717937339,-584144009-4.93622871794e+15,3,Desktop,TRUE,en,FALSE,US,United States
gHmXS83nFWhk4SC7L,Switch,Yes,161a01a2_7120377668632603,-1570430699-7.12037766863e+15,2,Desktop,FALSE,en,FALSE,US,United States
qc6znRBEe8w6v9WkJ,Footbridge,Yes,161a01a2_7120377668632603,-1570430699-7.12037766863e+15,3,Desktop,FALSE,en,FALSE,US,United States
GyFKjdWwijTgSPBLK,Footbridge,Yes,a0ba1eb0_934329264259511,-1165713306-9.3432926426e+14,1,Desktop,FALSE,en,FALSE,US,United States
weksZBi6EQr8v75dL,Switch,Yes,a0ba1eb0_934329264259511,-1165713306-9.3432926426e+14,2,Desktop,FALSE,en,FALSE,US,United States
MTa8j38vkbAy8ELvi,Switch,No,8fc1a546_3121394847276391,1603647527-3.12139484728e+15,1,Desktop,FALSE,en,TRUE,US,United States
HYFuLCsjtiCGzQmyP,Footbridge,Yes,7bf4b1d6_3893961469505558,1392013195-3.89396146951e+15,2,Desktop,TRUE,en,TRUE,US,United States
ygwX6Gb5vHhhGuXwx,Switch,Yes,7bf4b1d6_3893961469505558,1392013195-3.89396146951e+15,3,Desktop,FALSE,en,TRUE,US,United States
gcnci58xjLKKyzDWP,Switch,Yes,03de0fb7_9383770593853866,-826692912-9.38377059385e+15,1,Mobile,FALSE,en,TRUE,US,United States
ikPGMCeNWYJk6cGcN,Footbridge,Yes,03de0fb7_9383770593853866,-826692912-9.38377059385e+15,3,Mobile,TRUE,en,TRUE,US,United States
gnP6gMd2ux2quGTRR,Switch,Yes,62d1e68b_2061531144097013,1058534227-2.0615311441e+15,1,Desktop,FALSE,en,TRUE,US,United States
snwrnhjyGX4hfXuuf,Footbridge,Yes,62d1e68b_2061531144097013,1058534227-2.0615311441e+15,3,Desktop,TRUE,en,TRUE,US,United States
mBT2KpsTo4kvyfm5T,Footbridge,No,f698616b_8292349276433539,735004774-8.29234927643e+15,2,Desktop,TRUE,en,FALSE,US,United States
fBdtw54axaW4RCfcG,Switch,Yes,f698616b_8292349276433539,735004774-8.29234927643e+15,3,Desktop,TRUE,en,FALSE,US,United States
kxPACPCpmseg72jfP,Switch,Yes,edd3c924_9564680714153550,-1992608083-9.56468071415e+15,2,Desktop,FALSE,en,TRUE,US,United States
pYQb2cbZkysH5C29x,Footbridge,Yes,edd3c924_9564680714153550,-1332288803-9.56468071415e+15,1,Desktop,TRUE,en,FALSE,US,United States
ZsxRcAao5sQvwy8wv,Switch,No,edd3c924_9564680714153550,-1332288803-9.56468071415e+15,2,Desktop,TRUE,en,FALSE,US,United States
aNgNTTjjnJ5jvJT2p,Switch,Yes,edd3c924_9564680714153550,-1303657817-9.56468071415e+15,1,Desktop,FALSE,en,FALSE,US,United States
GxERYPFg6H2EJbGuh,Footbridge,Yes,edd3c924_9564680714153550,-1303657817-9.56468071415e+15,3,Desktop,FALSE,en,FALSE,US,United States
NySrX2RSfviqKW9Ba,Footbridge,Yes,e1ba337c_1974391962315971,716507235-1.97439196232e+15,2,Mobile,FALSE,en,FALSE,US,United States
7ZyoMGSazwr7FPyST,Switch,Yes,e1ba337c_1974391962315971,716507235-1.97439196232e+15,3,Mobile,TRUE,en,FALSE,US,United States
EpLtNRrmCMwKndw8H,Footbridge,Yes,edd3c924_9564680714153550,-256272866-9.56468071415e+15,1,Desktop,FALSE,en,TRUE,US,United States
pCBKCqieWp4vspuwn,Switch,Yes,edd3c924_9564680714153550,-256272866-9.56468071415e+15,3,Desktop,TRUE,en,TRUE,US,United States
FnyADxBwBPLbALCnQ,Footbridge,Yes,6927a57e_6014098408438455,-1767979956-6.01409840844e+15,2,Desktop,FALSE,en,TRUE,US,United States
hRKjnPheN6b7m42YC,Switch,Yes,6927a57e_6014098408438455,-1767979956-6.01409840844e+15,3,Desktop,TRUE,en,TRUE,US,United States
BKTdqRdu5pzu9XBap,Footbridge,Yes,4c14db83_6716312252212058,-1990035204-6.71631225221e+15,1,Desktop,FALSE,en,TRUE,US,United States
Wfjop3PRwKHmG8xXF,Switch,Yes,4c14db83_6716312252212058,-1990035204-6.71631225221e+15,3,Desktop,FALSE,en,TRUE,US,United States
mbeJxk9v7wAtN2mMe,Footbridge,No,dfb2b14a_3150137189593442,2095936638-3.15013718959e+15,2,Desktop,FALSE,en,FALSE,US,United States
x84PHf2dxzfMuCbNz,Switch,No,dfb2b14a_3150137189593442,2095936638-3.15013718959e+15,3,Desktop,TRUE,en,FALSE,US,United States
nuG7jjxburvTtgf8H,Footbridge,Yes,3db80318_3889331362844042,-1892686036-3.88933136284e+15,1,Desktop,TRUE,en,TRUE,US,United States
9LQHFvshk5Fpi2hn2,Switch,Yes,3db80318_3889331362844042,-1892686036-3.88933136284e+15,3,Desktop,FALSE,en,TRUE,US,United States
PaXLFpPMYihXoYDf4,Switch,Yes,3db80318_5249776489499880,-1137180184-5.2497764895e+15,1,Desktop,FALSE,en,TRUE,US,United States
DsLKCRrtN783uSyRh,Footbridge,Yes,3db80318_5249776489499880,-1137180184-5.2497764895e+15,2,Desktop,FALSE,en,TRUE,US,United States
TvrzWT6oBdDxYthJ3,Switch,Yes,edc2372a_646611676152912,1431135497-6.46611676153e+14,2,Desktop,TRUE,en,TRUE,US,United States
WFByzm4xP6A9TaD9r,Footbridge,Yes,edc2372a_646611676152912,1431135497-6.46611676153e+14,3,Desktop,FALSE,en,TRUE,US,United States
vCvEYnMHseSN3SaJ4,Footbridge,Yes,d45ae6ac_41683758418014,69331948-4.1683758418e+13,1,Desktop,FALSE,en,FALSE,US,United States
nA4db4ohfG3DePb5L,Switch,Yes,d45ae6ac_41683758418014,69331948-4.1683758418e+13,2,Desktop,FALSE,en,FALSE,US,United States
BgiKK2Z6koFDTYXJz,Switch,Yes,5336da82_7156917967645645,1385578504-7.15691796765e+15,1,Desktop,FALSE,en,TRUE,US,United States
W24NfmJdoo2da9Arv,Footbridge,No,5336da82_7156917967645645,1385578504-7.15691796765e+15,2,Desktop,FALSE,en,TRUE,US,United States
NPSNDkzxRmiHj96sp,Switch,No,8fc1a546_7016933349771681,680743817-7.01693334977e+15,2,Desktop,FALSE,en,TRUE,US,United States
9F9TRSxAonNhaD4A9,Footbridge,Yes,8fc1a546_7016933349771681,680743817-7.01693334977e+15,3,Desktop,TRUE,en,TRUE,US,United States
spnYmF972QCGiaiA7,Switch,Yes,1638a0d3_9089488255103906,-1377597332-9.0894882551e+15,2,Desktop,TRUE,en,TRUE,US,United States
oydQDq4fTh8vFMHTf,Footbridge,Yes,1638a0d3_9089488255103906,-1377597332-9.0894882551e+15,3,Desktop,FALSE,en,TRUE,US,United States
g7dQfQq9emWLvAud3,Footbridge,Yes,1638a0d3_2438092927718764,1502766115-2.43809292772e+15,1,Desktop,FALSE,en,FALSE,US,United States
NEMZAvXfb6WLPqmHP,Switch,Yes,1638a0d3_2438092927718764,1502766115-2.43809292772e+15,3,Desktop,TRUE,en,FALSE,US,United States
LhWYwTgF8CaXhZXNY,Switch,Yes,eb6b1662_5211149674677950,703466361-5.21114967468e+15,2,Desktop,TRUE,en,TRUE,US,United States
NP2ZAGWHDBJPXeHCc,Footbridge,No,eb6b1662_5211149674677950,703466361-5.21114967468e+15,3,Desktop,FALSE,en,TRUE,US,United States
YGycMFFKAFFnuMtr6,Footbridge,Yes,a0f8b60f_2335347025804545,-1480278907-2.3353470258e+15,2,Desktop,TRUE,en,TRUE,US,United States
PNrPn2hF8hStP7PcR,Switch,Yes,a0f8b60f_2335347025804545,-1480278907-2.3353470258e+15,3,Desktop,TRUE,en,TRUE,US,United States
s332EhHJmA9zPedw2,Footbridge,Yes,d4f70f57_5345560756259315,1172036858-5.34556075626e+15,1,Desktop,FALSE,en,TRUE,US,United States
sv2deZYX7oDnwf9DA,Switch,Yes,d4f70f57_5345560756259315,1172036858-5.34556075626e+15,2,Desktop,FALSE,en,TRUE,US,United States
M3sTbeFLfLCSZkCs4,Footbridge,Yes,d4f70f57_5172279125104624,-609863164-5.1722791251e+15,1,Desktop,TRUE,en,FALSE,US,United States
JKL7MQ7HmZJfWWx7y,Switch,Yes,d4f70f57_5172279125104624,-609863164-5.1722791251e+15,3,Desktop,TRUE,en,FALSE,US,United States
BkQDkhg53JsMoiAuM,Switch,Yes,2ef52ac4_9015034178035918,-1798093288-9.01503417804e+15,2,Desktop,TRUE,en,FALSE,US,United States
