date,year,season,month,day,holiday,workday,weather,celsius_actual,celsius_feelslike,humidity,windspeed,num_riders
2012-04-23,2012,Spring,4,Monday,FALSE,TRUE,Cloudy,13.188347,15.05625,76.6667,20.334232,3214
2012-04-24,2012,Spring,4,Tuesday,FALSE,TRUE,Clear,16.946653,20.26415,45.4167,16.708661,5633
2012-04-25,2012,Spring,4,Wednesday,FALSE,TRUE,Clear,19.543347,23.51585,42.7917,7.959064,6196
2012-04-26,2012,Spring,4,Thursday,FALSE,TRUE,Cloudy,20.431653,24.17915,75.6667,11.833875,5026
2012-04-27,2012,Spring,4,Friday,FALSE,TRUE,Clear,18.7575,22.63185,40.0833,23.291411,6233
2012-04-28,2012,Spring,4,Saturday,FALSE,FALSE,Cloudy,15.443347,18.8752,48.9583,8.708325,4220
2012-04-29,2012,Spring,4,Sunday,FALSE,FALSE,Clear,18.791653,22.50605,58.7083,7.832836,6304
2012-04-30,2012,Spring,4,Monday,FALSE,TRUE,Cloudy,19.030847,22.8848,57,11.499746,5572
2012-05-01,2012,Spring,5,Tuesday,FALSE,TRUE,Cloudy,25.146653,28.85105,65.9583,10.458432,5740
2012-05-02,2012,Spring,5,Wednesday,FALSE,TRUE,Clear,23.130847,26.8948,79.7083,9.249886,6169
2012-05-03,2012,Spring,5,Thursday,FALSE,TRUE,Cloudy,22.96,26.8621,76.8333,8.957632,6421
2012-05-04,2012,Spring,5,Friday,FALSE,TRUE,Clear,25.7275,29.54585,73.5417,10.916846,6296
2012-05-05,2012,Spring,5,Saturday,FALSE,FALSE,Cloudy,25.488347,29.2304,75.6667,10.250464,6883
2012-05-06,2012,Spring,5,Sunday,FALSE,FALSE,Cloudy,23.0625,27.33685,74,10.041893,6359
2012-05-07,2012,Spring,5,Monday,FALSE,TRUE,Cloudy,22.0375,26.3571,66.4167,15.458307,6273
2012-05-08,2012,Spring,5,Tuesday,FALSE,TRUE,Cloudy,23.848347,27.87355,68.5833,19.833943,5728
2012-05-09,2012,Spring,5,Wednesday,FALSE,TRUE,Cloudy,23.575,27.65125,74.4167,14.499604,4717
2012-05-10,2012,Spring,5,Thursday,FALSE,TRUE,Clear,20.739153,24.58915,55.2083,21.042221,6572
2012-05-11,2012,Spring,5,Friday,FALSE,TRUE,Clear,21.866653,26.04165,36.0417,15.874779,7030
2012-05-12,2012,Spring,5,Saturday,FALSE,FALSE,Clear,23.130847,27.24085,48.0417,8.249911,7429
2012-05-13,2012,Spring,5,Sunday,FALSE,FALSE,Clear,25.1125,29.2619,57.625,15.082839,6118
2012-05-14,2012,Spring,5,Monday,FALSE,TRUE,Cloudy,23.506653,27.495,78.9583,14.250364,2843
2012-05-15,2012,Spring,5,Tuesday,FALSE,TRUE,Cloudy,25.078347,28.8202,79.4583,9.875264,5115
2012-05-16,2012,Spring,5,Wednesday,FALSE,TRUE,Clear,26.103347,29.79875,69.7917,8.208304,7424
2012-05-17,2012,Spring,5,Thursday,FALSE,TRUE,Clear,24.326653,28.63065,52,15.374825,7384
2012-05-18,2012,Spring,5,Friday,FALSE,TRUE,Clear,23.130847,27.55605,52.3333,9.166739,7639
2012-05-19,2012,Spring,5,Saturday,FALSE,FALSE,Clear,24.6,28.3454,45.625,5.626325,8294
2012-05-20,2012,Spring,5,Sunday,FALSE,FALSE,Clear,25.454153,29.19835,53.0417,17.042589,7129
2012-05-21,2012,Spring,5,Monday,FALSE,TRUE,Cloudy,24.531653,28.28335,81.125,15.624668,4359
2012-05-22,2012,Spring,5,Tuesday,FALSE,TRUE,Cloudy,25.215,29.04125,76.5833,7.917189,6073
2012-05-23,2012,Spring,5,Wednesday,FALSE,TRUE,Cloudy,25.488347,29.2306,77.4583,6.834,5260
2012-05-24,2012,Spring,5,Thursday,FALSE,TRUE,Clear,26.855,30.335,71.6667,11.584032,6770
2012-05-25,2012,Spring,5,Friday,FALSE,TRUE,Clear,27.88,31.37645,74.7083,9.41685,6734
2012-05-26,2012,Spring,5,Saturday,FALSE,FALSE,Clear,28.3925,32.1348,73.25,13.332464,6536
2012-05-27,2012,Spring,5,Sunday,FALSE,FALSE,Clear,28.29,32.07125,69.7083,14.416457,6591
2012-05-28,2012,Spring,5,Monday,TRUE,FALSE,Clear,29.2125,33.965,67.625,13.166907,6043
2012-05-29,2012,Spring,5,Tuesday,FALSE,TRUE,Clear,29.6225,33.6496,68.4583,19.7918,5743
2012-05-30,2012,Spring,5,Wednesday,FALSE,TRUE,Cloudy,26.923347,30.55645,67,9.000043,6855
2012-05-31,2012,Spring,5,Thursday,FALSE,TRUE,Clear,27.88,31.56645,49.2917,13.083693,7338
2012-06-01,2012,Spring,6,Friday,FALSE,TRUE,Cloudy,26.820847,30.3981,75.5417,15.916721,4127
2012-06-02,2012,Spring,6,Saturday,FALSE,FALSE,Clear,23.916653,28.3144,54.9167,12.499654,8120
2012-06-03,2012,Spring,6,Sunday,FALSE,FALSE,Clear,24.7025,28.75665,49.3333,12.333829,7641
2012-06-04,2012,Spring,6,Monday,FALSE,TRUE,Clear,24.4975,28.91415,48.7083,19.083811,6998
2012-06-05,2012,Spring,6,Tuesday,FALSE,TRUE,Cloudy,22.174153,26.2946,61.3333,14.041525,7001
2012-06-06,2012,Spring,6,Wednesday,FALSE,TRUE,Clear,22.720847,27.1146,61.125,5.167375,7055
2012-06-07,2012,Spring,6,Thursday,FALSE,TRUE,Clear,24.7025,28.4721,56.7083,10.54245,7494
2012-06-08,2012,Spring,6,Friday,FALSE,TRUE,Clear,26.615847,29.8931,46.7917,11.750661,7736
2012-06-09,2012,Spring,6,Saturday,FALSE,FALSE,Clear,29.144153,32.41835,43.7083,9.667229,7498
2012-06-10,2012,Spring,6,Sunday,FALSE,FALSE,Clear,29.793347,33.17585,53.8333,8.959307,6598
2012-06-11,2012,Spring,6,Monday,FALSE,TRUE,Cloudy,29.554153,32.98605,58.7917,13.916771,6664
2012-06-12,2012,Spring,6,Tuesday,FALSE,TRUE,Cloudy,26.786653,29.89375,83.3333,14.374582,4972
2012-06-13,2012,Spring,6,Wednesday,FALSE,TRUE,Clear,26.889153,30.55585,58.2083,22.999693,7421
2012-06-14,2012,Spring,6,Thursday,FALSE,TRUE,Clear,26.581653,31.21915,56.9583,17.000111,7363
2012-06-15,2012,Spring,6,Friday,FALSE,TRUE,Clear,26.205847,29.9877,58.9583,11.833339,7665
2012-06-16,2012,Spring,6,Saturday,FALSE,FALSE,Clear,25.898347,29.7354,50.4167,11.166689,7702
2012-06-17,2012,Spring,6,Sunday,FALSE,FALSE,Clear,24.2925,28.59875,59.875,9.708568,6978
2012-06-18,2012,Spring,6,Monday,FALSE,TRUE,Cloudy,23.301653,27.2421,77.7917,11.707982,5099
2012-06-19,2012,Spring,6,Tuesday,FALSE,TRUE,Clear,28.221653,32.7346,69,9.917139,6825
2012-06-20,2012,Spring,6,Wednesday,FALSE,TRUE,Clear,32.0825,36.04875,59.2083,7.625404,6211
2012-06-21,2012,Summer,6,Thursday,FALSE,TRUE,Clear,33.039153,37.6271,56.7917,7.958729,5905
2012-06-22,2012,Summer,6,Friday,FALSE,TRUE,Clear,31.8775,36.20605,57.375,12.250414,5823
2012-06-23,2012,Summer,6,Saturday,FALSE,FALSE,Clear,29.998347,32.6396,53.4583,12.041307,7458
2012-06-24,2012,Summer,6,Sunday,FALSE,FALSE,Clear,30.476653,33.7127,47.9167,9.750175,6891
2012-06-25,2012,Summer,6,Monday,FALSE,TRUE,Clear,29.349153,32.7021,50.4167,20.125661,6779
2012-06-26,2012,Summer,6,Tuesday,FALSE,TRUE,Clear,25.864153,29.7352,37.3333,23.292014,7442
2012-06-27,2012,Summer,6,Wednesday,FALSE,TRUE,Clear,28.5975,32.0396,36,18.208925,7335
2012-06-28,2012,Summer,6,Thursday,FALSE,TRUE,Clear,30.715847,33.7756,42.25,11.50055,6879
2012-06-29,2012,Summer,6,Friday,FALSE,TRUE,Clear,34.200847,39.33065,48.875,11.082939,5463
2012-06-30,2012,Summer,6,Saturday,FALSE,FALSE,Clear,31.365,34.3754,60.125,10.791757,5687
2012-07-01,2012,Summer,7,Sunday,FALSE,FALSE,Clear,33.449153,37.53145,51.875,11.291443,5531
2012-07-02,2012,Summer,7,Monday,FALSE,TRUE,Clear,32.048347,35.1019,44.7083,13.082889,6227
2012-07-03,2012,Summer,7,Tuesday,FALSE,TRUE,Clear,32.014153,35.1325,49.2083,8.457879,6660
2012-07-04,2012,Summer,7,Wednesday,TRUE,FALSE,Clear,32.355847,36.61685,53.875,9.04165,7403
2012-07-05,2012,Summer,7,Thursday,FALSE,TRUE,Clear,33.9275,38.06835,45.7917,12.999943,6241
2012-07-06,2012,Summer,7,Friday,FALSE,TRUE,Clear,33.961653,37.62665,45.0833,9.791514,6207
2012-07-07,2012,Summer,7,Saturday,FALSE,FALSE,Clear,35.328347,40.24565,49.2083,10.958118,4840
2012-07-08,2012,Summer,7,Sunday,FALSE,FALSE,Clear,33.7225,39.5198,57.375,8.417143,4672
2012-07-09,2012,Summer,7,Monday,FALSE,TRUE,Cloudy,29.144153,32.7027,68.3333,12.125325,6569
2012-07-10,2012,Summer,7,Tuesday,FALSE,TRUE,Cloudy,29.554153,33.2398,66.75,10.166379,6290
2012-07-11,2012,Summer,7,Wednesday,FALSE,TRUE,Clear,29.383347,32.51355,63.3333,10.166111,7264
2012-07-12,2012,Summer,7,Thursday,FALSE,TRUE,Clear,29.349153,32.73415,52.9583,9.833925,7446
2012-07-13,2012,Summer,7,Friday,FALSE,TRUE,Cloudy,29.998347,33.39665,48.5833,5.41695,7499
2012-07-14,2012,Summer,7,Saturday,FALSE,FALSE,Cloudy,28.836653,33.3021,69.9167,9.626493,6969
2012-07-15,2012,Summer,7,Sunday,FALSE,FALSE,Clear,30.579153,35.2598,71.7917,11.166689,6031
2012-07-16,2012,Summer,7,Monday,FALSE,TRUE,Clear,31.296653,36.20625,64.5,11.000529,6830
2012-07-17,2012,Summer,7,Tuesday,FALSE,TRUE,Clear,33.551653,37.78415,50.5833,7.666743,6786
2012-07-18,2012,Summer,7,Wednesday,FALSE,TRUE,Clear,32.526653,37.27915,57.7083,9.208614,5713
2012-07-19,2012,Summer,7,Thursday,FALSE,TRUE,Clear,31.57,35.7321,60.0417,11.083743,6591
2012-07-20,2012,Summer,7,Friday,FALSE,TRUE,Cloudy,27.299153,30.65125,84.4167,14.000789,5870
2012-07-21,2012,Summer,7,Saturday,FALSE,FALSE,Light precip,24.429153,27.4956,86.5417,14.2911,4459
2012-07-22,2012,Summer,7,Sunday,FALSE,FALSE,Cloudy,27.3675,31.15625,76.25,6.2926936,7410
2012-07-23,2012,Summer,7,Monday,FALSE,TRUE,Clear,30.408347,34.50085,69.4167,9.291761,6966
2012-07-24,2012,Summer,7,Tuesday,FALSE,TRUE,Clear,30.784153,35.3225,65.5,14.167418,7592
2012-07-25,2012,Summer,7,Wednesday,FALSE,TRUE,Clear,29.690847,32.7027,45,11.0416,8173
2012-07-26,2012,Summer,7,Thursday,FALSE,TRUE,Clear,31.843347,36.96315,59.6667,19.082471,6861
2012-07-27,2012,Summer,7,Friday,FALSE,TRUE,Clear,32.048347,36.71085,59.4583,10.250464,6904
2012-07-28,2012,Summer,7,Saturday,FALSE,FALSE,Clear,30.989153,34.8802,61.3333,10.54245,6685
2012-07-29,2012,Summer,7,Sunday,FALSE,FALSE,Clear,29.588347,33.39665,62.375,11.416532,6597
2012-07-30,2012,Summer,7,Monday,FALSE,TRUE,Clear,29.964153,34.24935,66.875,10.292339,7105
2012-07-31,2012,Summer,7,Tuesday,FALSE,TRUE,Clear,29.246653,33.1448,70.4167,11.083475,7216
2012-08-01,2012,Summer,8,Wednesday,FALSE,TRUE,Clear,29.4175,33.3654,67.75,9.458993,7580
2012-08-02,2012,Summer,8,Thursday,FALSE,TRUE,Clear,30.8525,35.3544,65.9583,8.666718,7261
2012-08-03,2012,Summer,8,Friday,FALSE,TRUE,Cloudy,31.399153,36.14335,64.25,14.458064,7175
2012-08-04,2012,Summer,8,Saturday,FALSE,FALSE,Clear,32.526653,37.56335,61.3333,17.249686,6824
2012-08-05,2012,Summer,8,Sunday,FALSE,FALSE,Clear,31.535847,36.55395,65.25,19.458207,5464
2012-08-06,2012,Summer,8,Monday,FALSE,TRUE,Cloudy,30.8525,35.5123,65.4167,8.666718,7013
2012-08-07,2012,Summer,8,Tuesday,FALSE,TRUE,Cloudy,30.169153,34.88105,70.375,7.832836,7273
2012-08-08,2012,Summer,8,Wednesday,FALSE,TRUE,Cloudy,30.75,35.38585,67.2917,7.4169,7534
2012-08-09,2012,Summer,8,Thursday,FALSE,TRUE,Clear,30.989153,34.9754,62.0417,10.4587,7286
2012-08-10,2012,Summer,8,Friday,FALSE,TRUE,Cloudy,29.349153,33.3971,71.5833,16.000471,5786
2012-08-11,2012,Summer,8,Saturday,FALSE,FALSE,Cloudy,28.3925,31.91335,73.2917,13.834093,6299
2012-08-12,2012,Summer,8,Sunday,FALSE,FALSE,Clear,28.734153,32.22895,53.0417,8.208304,6544
2012-08-13,2012,Summer,8,Monday,FALSE,TRUE,Clear,29.554153,33.1127,54.5417,9.126204,6883
2012-08-14,2012,Summer,8,Tuesday,FALSE,TRUE,Clear,29.793347,33.83895,68.6667,11.333586,6784
2012-08-15,2012,Summer,8,Wednesday,FALSE,TRUE,Clear,28.973347,32.70185,61.9583,11.374657,7347
2012-08-16,2012,Summer,8,Thursday,FALSE,TRUE,Clear,29.485847,32.7344,51.9167,9.500332,7605
2012-08-17,2012,Summer,8,Friday,FALSE,TRUE,Clear,29.656653,12.12,57.0833,15.500718,7148
2012-08-18,2012,Summer,8,Saturday,FALSE,FALSE,Clear,27.811653,30.90355,60.3333,11.917089,7865
2012-08-19,2012,Summer,8,Sunday,FALSE,FALSE,Cloudy,26.069153,30.1777,71.1667,5.79215,4549
2012-08-20,2012,Summer,8,Monday,FALSE,TRUE,Cloudy,26.069153,29.79835,73.4167,8.708593,6530
2012-08-21,2012,Summer,8,Tuesday,FALSE,TRUE,Clear,26.615847,30.05125,67.375,4.8756436,7006
2012-08-22,2012,Summer,8,Wednesday,FALSE,TRUE,Clear,27.3675,31.0927,67.7083,4.7089811,7375
2012-08-23,2012,Summer,8,Thursday,FALSE,TRUE,Clear,28.529153,31.8504,63.5833,5.6679186,7765
2012-08-24,2012,Summer,8,Friday,FALSE,TRUE,Cloudy,28.8025,32.355,61.5,4.8337686,7582
2012-08-25,2012,Summer,8,Saturday,FALSE,FALSE,Cloudy,27.128347,30.9348,71.2917,16.375336,6053
2012-08-26,2012,Summer,8,Sunday,FALSE,FALSE,Cloudy,26.786653,29.7998,84.5833,15.333486,5255
2012-08-27,2012,Summer,8,Monday,FALSE,TRUE,Clear,28.836653,32.7344,73.0417,8.625111,6917
2012-08-28,2012,Summer,8,Tuesday,FALSE,TRUE,Clear,29.861653,33.3025,62,12.791975,7040
2012-08-29,2012,Summer,8,Wednesday,FALSE,TRUE,Clear,28.085,31.78665,55.2083,7.541654,7697
2012-08-30,2012,Summer,8,Thursday,FALSE,TRUE,Clear,28.973347,32.63895,59.0417,5.1668189,7713
2012-08-31,2012,Summer,8,Friday,FALSE,TRUE,Clear,31.330847,34.47,58.75,11.291711,7350
2012-09-01,2012,Summer,9,Saturday,FALSE,FALSE,Cloudy,30.886653,35.1327,63.8333,7.583529,6140
2012-09-02,2012,Summer,9,Sunday,FALSE,FALSE,Cloudy,28.563347,32.45,81.5,4.2927436,5810
2012-09-03,2012,Summer,9,Monday,TRUE,FALSE,Clear,29.0075,33.08145,79.0833,10.125107,6034
2012-09-04,2012,Summer,9,Tuesday,FALSE,TRUE,Clear,29.759153,34.3444,75.5,15.833507,6864
2012-09-05,2012,Summer,9,Wednesday,FALSE,TRUE,Clear,30.203347,35.44915,74.125,12.583136,7112
2012-09-06,2012,Summer,9,Thursday,FALSE,TRUE,Cloudy,28.563347,32.76645,81.0417,9.542207,6203
2012-09-07,2012,Summer,9,Friday,FALSE,TRUE,Clear,28.836653,32.8602,73.625,11.500282,7504
2012-09-08,2012,Summer,9,Saturday,FALSE,FALSE,Cloudy,27.025847,30.55605,79.9167,18.833968,5976
2012-09-09,2012,Summer,9,Sunday,FALSE,FALSE,Clear,25.01,28.94625,54.75,15.041232,8227
2012-09-10,2012,Summer,9,Monday,FALSE,TRUE,Clear,23.916653,28.2827,50.375,17.333771,7525
2012-09-11,2012,Summer,9,Tuesday,FALSE,TRUE,Clear,23.6775,27.7146,52,6.1676314,7767
2012-09-12,2012,Summer,9,Wednesday,FALSE,TRUE,Clear,24.565847,28.50375,57.7083,8.833682,7870
2012-09-13,2012,Summer,9,Thursday,FALSE,TRUE,Clear,25.1125,28.9779,63.7083,5.5422936,7804
2012-09-14,2012,Summer,9,Friday,FALSE,TRUE,Clear,25.966653,29.70415,67.25,6.958821,8009
2012-09-15,2012,Summer,9,Saturday,FALSE,FALSE,Clear,24.941653,29.29335,50.1667,16.583907,8714
2012-09-16,2012,Summer,9,Sunday,FALSE,FALSE,Clear,23.78,28.15625,57,6.0422811,7333
2012-09-17,2012,Summer,9,Monday,FALSE,TRUE,Cloudy,23.814153,27.6525,73.4583,10.166714,6869
2012-09-18,2012,Summer,9,Tuesday,FALSE,TRUE,Cloudy,25.556653,28.25335,87.25,23.958329,4073
2012-09-19,2012,Summer,9,Wednesday,FALSE,TRUE,Clear,22.6525,27.0202,53.6667,14.416725,7591
2012-09-20,2012,Summer,9,Thursday,FALSE,TRUE,Clear,22.413347,26.6096,61.8333,7.917189,7720
2012-09-21,2012,Summer,9,Friday,FALSE,TRUE,Clear,24.565847,28.59855,66.875,10.333343,8167
2012-09-22,2012,Summer,9,Saturday,FALSE,FALSE,Clear,26.65,30.5244,64.6667,19.000061,8395
2012-09-23,2012,Fall,9,Sunday,FALSE,FALSE,Clear,21.695847,25.94665,46.7083,14.958286,7907
2012-09-24,2012,Fall,9,Monday,FALSE,TRUE,Clear,21.080847,25.12565,49.2917,9.541068,7436
2012-09-25,2012,Fall,9,Tuesday,FALSE,TRUE,Clear,22.55,27.20895,57,15.833507,7538
2012-09-26,2012,Fall,9,Wednesday,FALSE,TRUE,Clear,26.035,29.83065,63.0833,16.3748,7733
2012-09-27,2012,Fall,9,Thursday,FALSE,TRUE,Cloudy,26.65,30.39875,69.0833,9.000914,7393
2012-09-28,2012,Fall,9,Friday,FALSE,TRUE,Cloudy,25.385847,29.29315,69,10.999993,7415
2012-09-29,2012,Fall,9,Saturday,FALSE,FALSE,Clear,22.2425,26.5148,54.2917,15.249468,8555
2012-09-30,2012,Fall,9,Sunday,FALSE,FALSE,Clear,21.593347,25.88315,58.3333,9.042186,6889
2012-10-01,2012,Fall,10,Monday,FALSE,TRUE,Cloudy,21.354153,25.6,64.9167,6.0838814,6778
2012-10-02,2012,Fall,10,Tuesday,FALSE,TRUE,Light precip,24.224153,27.11665,87.1667,6.999825,4639
2012-10-03,2012,Fall,10,Wednesday,FALSE,TRUE,Cloudy,26.9575,29.95665,79.375,4.4585686,7572
2012-10-04,2012,Fall,10,Thursday,FALSE,TRUE,Cloudy,26.9575,30.39875,72.2917,7.875582,7328
2012-10-05,2012,Fall,10,Friday,FALSE,TRUE,Clear,25.215,29.00935,62.75,7.12545,8156
2012-10-06,2012,Fall,10,Saturday,FALSE,FALSE,Clear,22.720847,26.92605,66.4167,17.957675,7965
2012-10-07,2012,Fall,10,Sunday,FALSE,FALSE,Cloudy,17.049153,20.99065,70.8333,9.457854,3510
2012-10-08,2012,Fall,10,Monday,TRUE,FALSE,Cloudy,15.716653,19.3804,70.9583,12.708493,5478
2012-10-09,2012,Fall,10,Tuesday,FALSE,TRUE,Cloudy,18.313347,21.9056,76.1667,12.7501,6392
2012-10-10,2012,Fall,10,Wednesday,FALSE,TRUE,Clear,21.080847,25.1571,63.0833,12.584007,7691
2012-10-11,2012,Fall,10,Thursday,FALSE,TRUE,Clear,17.835,21.55835,46.3333,12.166932,7570
2012-10-12,2012,Fall,10,Friday,FALSE,TRUE,Clear,17.9375,21.65355,53.9167,15.751164,7282
2012-10-13,2012,Fall,10,Saturday,FALSE,FALSE,Clear,16.126653,19.5698,49.4583,9.791514,7109
2012-10-14,2012,Fall,10,Sunday,FALSE,FALSE,Clear,21.388347,25.4102,64.0417,18.667004,6639
2012-10-15,2012,Fall,10,Monday,FALSE,TRUE,Cloudy,23.028347,26.9575,70.75,19.834479,5875
2012-10-16,2012,Fall,10,Tuesday,FALSE,TRUE,Clear,19.201653,23.0423,55.8333,12.208807,7534
2012-10-17,2012,Fall,10,Wednesday,FALSE,TRUE,Clear,18.689153,22.5054,69.2917,6.791857,7461
2012-10-18,2012,Fall,10,Thursday,FALSE,TRUE,Cloudy,21.4225,25.63125,72.8333,15.874779,7509
2012-10-19,2012,Fall,10,Friday,FALSE,TRUE,Cloudy,23.096653,26.8948,81.5,9.041918,5424
2012-10-20,2012,Fall,10,Saturday,FALSE,FALSE,Clear,19.850847,23.6421,57.2917,7.874979,8090
2012-10-21,2012,Fall,10,Sunday,FALSE,FALSE,Clear,19.030847,22.82145,51,11.125618,6824
2012-10-22,2012,Fall,10,Monday,FALSE,TRUE,Clear,19.9875,24.1471,56.8333,5.4593811,7058
2012-10-23,2012,Fall,10,Tuesday,FALSE,TRUE,Clear,22.310847,26.5152,64.1667,6.3345686,7466
2012-10-24,2012,Fall,10,Wednesday,FALSE,TRUE,Clear,24.0875,27.93605,63.625,4.8762064,7693
2012-10-25,2012,Fall,10,Thursday,FALSE,TRUE,Cloudy,22.55,26.4844,80.0417,8.333125,7359
2012-10-26,2012,Fall,10,Friday,FALSE,TRUE,Cloudy,22.379153,26.1375,80.7083,8.875289,7444
2012-10-27,2012,Fall,10,Saturday,FALSE,FALSE,Cloudy,21.73,25.75665,72,15.791364,7852
2012-10-28,2012,Fall,10,Sunday,FALSE,FALSE,Cloudy,19.5775,23.38855,69.4583,26.666536,4459
2012-10-29,2012,Fall,10,Monday,FALSE,TRUE,Light precip,18.04,21.97,88,23.9994,22
2012-10-30,2012,Fall,10,Tuesday,FALSE,TRUE,Cloudy,13.045462,15.49545,82.5455,14.271603,1096
2012-10-31,2012,Fall,10,Wednesday,FALSE,TRUE,Cloudy,14.6575,18.055,66.6667,11.166689,5566
2012-11-01,2012,Fall,11,Thursday,FALSE,TRUE,Cloudy,14.999153,18.4971,58.1667,10.542182,5986
2012-11-02,2012,Fall,11,Friday,FALSE,TRUE,Clear,14.555,17.8021,52.2083,17.833725,5847
2012-11-03,2012,Fall,11,Saturday,FALSE,FALSE,Cloudy,14.076653,16.1923,49.125,18.125443,5138
2012-11-04,2012,Fall,11,Sunday,FALSE,FALSE,Clear,13.359153,16.4769,53.2917,12.000236,5107
2012-11-05,2012,Fall,11,Monday,FALSE,TRUE,Clear,13.085847,15.40375,49.4167,15.833775,5259
2012-11-06,2012,Fall,11,Tuesday,FALSE,TRUE,Clear,11.514153,14.07835,56.7083,11.625371,5686
2012-11-07,2012,Fall,11,Wednesday,FALSE,TRUE,Cloudy,12.129153,13.73105,54.75,20.375236,5035
2012-11-08,2012,Fall,11,Thursday,FALSE,TRUE,Clear,14.439134,17.09455,33.3478,23.304945,5315
2012-11-09,2012,Fall,11,Friday,FALSE,TRUE,Clear,14.828347,17.77065,54.0833,14.375386,5992
2012-11-10,2012,Fall,11,Saturday,FALSE,FALSE,Clear,15.955847,19.69685,64.5417,3.8756686,6536
2012-11-11,2012,Fall,11,Sunday,FALSE,FALSE,Clear,17.254153,21.08565,65.9167,8.5425,6852
2012-11-12,2012,Fall,11,Monday,TRUE,FALSE,Clear,19.885,23.76915,74.1667,11.625639,6269
2012-11-13,2012,Fall,11,Tuesday,FALSE,TRUE,Cloudy,14.076653,16.16125,66.2917,22.917082,4094
2012-11-14,2012,Fall,11,Wednesday,FALSE,TRUE,Clear,11.855847,14.07815,55.2083,13.374875,5495
2012-11-15,2012,Fall,11,Thursday,FALSE,TRUE,Cloudy,13.188347,16.2246,62.0417,10.250129,5445
2012-11-16,2012,Fall,11,Friday,FALSE,TRUE,Clear,14.145,17.3602,52.4583,11.458675,5698
2012-11-17,2012,Fall,11,Saturday,FALSE,FALSE,Clear,13.325,16.31915,54.5417,12.041843,5629
2012-11-18,2012,Fall,11,Sunday,FALSE,FALSE,Clear,14.0425,16.8873,69.2917,15.250004,4669
2012-11-19,2012,Fall,11,Monday,FALSE,TRUE,Cloudy,15.614153,18.78105,62.3333,15.749489,5499
2012-11-20,2012,Fall,11,Tuesday,FALSE,TRUE,Cloudy,15.340847,19.03335,68.5,5.542575,5634
2012-11-21,2012,Fall,11,Wednesday,FALSE,TRUE,Clear,14.486653,18.2446,61.375,6.917482,5146
2012-11-22,2012,Fall,11,Thursday,TRUE,FALSE,Clear,13.94,17.51855,58.0417,3.5423436,2425
2012-11-23,2012,Fall,11,Friday,FALSE,TRUE,Clear,15.101653,18.93895,56.875,9.917407,3910
2012-11-24,2012,Fall,11,Saturday,FALSE,FALSE,Clear,11.411653,12.4371,40.4583,25.250357,2277
2012-11-25,2012,Fall,11,Sunday,FALSE,FALSE,Clear,10.079153,12.87915,46.8333,10.0835,2424
2012-11-26,2012,Fall,11,Monday,FALSE,TRUE,Clear,12.846653,16.9502,53.5417,3.12555,5087
2012-11-27,2012,Fall,11,Tuesday,FALSE,TRUE,Cloudy,11.958347,14.0779,78.6667,15.916654,3959
2012-11-28,2012,Fall,11,Wednesday,FALSE,TRUE,Clear,12.163347,14.4881,50.625,14.125007,5260
2012-11-29,2012,Fall,11,Thursday,FALSE,TRUE,Clear,11.51567,14.9211,55.5652,7.739974,5323
2012-11-30,2012,Fall,11,Friday,FALSE,TRUE,Clear,12.231653,16.19335,64.9583,3.9175436,5668
2012-12-01,2012,Fall,12,Saturday,FALSE,FALSE,Cloudy,12.231653,15.8452,80.6667,4.0001814,5191
2012-12-02,2012,Fall,12,Sunday,FALSE,FALSE,Cloudy,14.2475,17.9604,82.3333,8.333393,4649
2012-12-03,2012,Fall,12,Monday,FALSE,TRUE,Clear,18.5525,22.7898,76.75,5.5422936,6234
2012-12-04,2012,Fall,12,Tuesday,FALSE,TRUE,Clear,19.509153,23.4527,73.375,11.666643,6606
2012-12-05,2012,Fall,12,Wednesday,FALSE,TRUE,Clear,17.971653,21.4006,48.5,21.709407,5729
2012-12-06,2012,Fall,12,Thursday,FALSE,TRUE,Clear,10.489153,12.9102,50.875,11.708518,5375
2012-12-07,2012,Fall,12,Friday,FALSE,TRUE,Cloudy,13.154153,16.0979,76.4167,8.7502,5008
2012-12-08,2012,Fall,12,Saturday,FALSE,FALSE,Cloudy,15.648347,19.4754,91.125,6.792393,5582
2012-12-09,2012,Fall,12,Sunday,FALSE,FALSE,Cloudy,15.750847,19.5073,90.5417,10.584325,3228
2012-12-10,2012,Fall,12,Monday,FALSE,TRUE,Cloudy,17.869153,21.77875,92.5,12.750636,5170
2012-12-11,2012,Fall,12,Tuesday,FALSE,TRUE,Cloudy,14.486653,16.91815,59.6667,19.834479,5501
2012-12-12,2012,Fall,12,Wednesday,FALSE,TRUE,Cloudy,12.1975,14.8669,53.8333,10.916779,5319
2012-12-13,2012,Fall,12,Thursday,FALSE,TRUE,Clear,12.129153,14.7094,48.5833,11.666643,5532
2012-12-14,2012,Fall,12,Friday,FALSE,TRUE,Clear,11.548347,14.7096,64.2917,8.792343,5611
2012-12-15,2012,Fall,12,Saturday,FALSE,FALSE,Clear,13.290847,16.91915,65.0417,7.12545,5047
2012-12-16,2012,Fall,12,Sunday,FALSE,FALSE,Cloudy,14.8625,18.4969,83.875,6.749714,3786
2012-12-17,2012,Fall,12,Monday,FALSE,TRUE,Cloudy,16.126653,20.075,90.7083,6.5833061,4585
